Pedido_ID,Linea_ID,Fecha,Hora inicio preparación,Hora fin preparación,Plato,Cantidad_platos,Insumo,Cantidad_insumo,Unidad,Lote_ID,Ubicación_origen,Responsable (cocinero/chef),Tiempo_total,Estado del pedido,Desperdicio registrado,Observaciones del pedido
20240412-3,2,2024-04-12,16:43,10:48,Ceviche Clásico,46,Limón,2.3,ml,L173-0039,D2,Chef,16,Completado,0.15944112629695056,
20240412-3,3,2024-04-12,16:43,10:48,Ceviche Clásico,46,Cebolla roja,1.84,kg,L875-0078,C1,Chef,16,Completado,0.08453931018447775,
20240412-4,1,2024-04-12,20:21,12:27,Arroz Chaufa,39,Arroz,9.75,kg,L441-0148,E1,Chef,15,Completado,0.5701667666815251,
20240412-4,2,2024-04-12,20:21,12:27,Arroz Chaufa,39,Huevo,1.95,kg,L212-0029,C4,Chef,15,Completado,0.10001176356749338,
20240412-4,3,2024-04-12,20:21,12:27,Arroz Chaufa,39,Pollo desmenuzado,2.34,kg,L701-0037,A3,Chef,15,Completado,0.16554852895361752,
20240412-5,1,2024-04-12,20:48,10:10,Tallarines Verdes,23,Fideos,4.6,kg,L174-0079,E2,Chef,14,Completado,0.19644831889176118,
20240412-5,2,2024-04-12,20:48,10:10,Tallarines Verdes,23,Espinaca,1.38,kg,L746-0024,C5,Chef,14,Completado,0.12008096422451761,
20240412-5,3,2024-04-12,20:48,10:10,Tallarines Verdes,23,Queso fresco,0.69,kg,L298-0012,C6,Chef,14,Completado,0.06036453497514459,
20240413-1,1,2024-04-13,15:56,12:29,Lomo Saltado,83,Carne de res,14.94,kg,L595-0212,A1,Chef,11,Completado,1.1073701680327763,
20240413-1,2,2024-04-13,15:56,12:29,Lomo Saltado,83,Papa amarilla,12.45,kg,L057-0176,B1,Chef,11,Completado,1.0125004701327818,
20240413-1,3,2024-04-13,15:56,12:29,Lomo Saltado,83,Cebolla roja,3.32,kg,L875-0078,C1,Chef,11,Completado,0.1693197607300226,
20240413-2,1,2024-04-13,18:44,19:25,Pollo a la Brasa,55,Pollo entero,22.0,kg,L162-0396,A2,Chef,16,Completado,0.9739773386946867,
20240413-2,2,2024-04-13,18:44,19:25,Pollo a la Brasa,55,Papa blanca,11.0,kg,L336-0201,B2,Chef,16,Completado,1.0415532745548453,
20240413-2,3,2024-04-13,18:44,19:25,Pollo a la Brasa,55,Ensalada,5.5,kg,L281-0100,C2,Chef,16,Completado,0.23824520949699432,
20240413-3,1,2024-04-13,11:06,13:20,Ceviche Clásico,48,Pescado blanco,9.6,kg,L189-0156,D1,Chef,17,Completado,0.9014019212636368,
20240413-3,2,2024-04-13,11:06,13:20,Ceviche Clásico,48,Limón,2.4,ml,L173-0039,D2,Chef,17,Completado,0.15405980620982593,
20240413-3,3,2024-04-13,11:06,13:20,Ceviche Clásico,48,Cebolla roja,1.92,kg,L875-0078,C1,Chef,17,Completado,0.19037887511027496,
20240413-4,1,2024-04-13,15:27,15:44,Arroz Chaufa,28,Arroz,7.0,kg,L441-0148,E1,Chef,11,Completado,0.5087525732322875,
20240413-4,2,2024-04-13,15:27,15:44,Arroz Chaufa,28,Huevo,1.4,kg,L212-0029,C4,Chef,11,Completado,0.13324927336043788,
20240413-4,3,2024-04-13,15:27,15:44,Arroz Chaufa,28,Pollo desmenuzado,1.68,kg,L701-0037,A3,Chef,11,Completado,0.07807365799967554,
20240413-5,1,2024-04-13,18:56,20:44,Tallarines Verdes,29,Fideos,5.8,kg,L174-0079,E2,Chef,10,Completado,0.48965811870989273,
20240413-5,2,2024-04-13,18:56,20:44,Tallarines Verdes,29,Espinaca,1.74,kg,L746-0024,C5,Chef,10,Completado,0.14102800152048744,
20240413-5,3,2024-04-13,18:56,20:44,Tallarines Verdes,29,Queso fresco,0.87,kg,L298-0012,C6,Chef,10,Completado,0.05691074719758481,
20240414-1,1,2024-04-14,16:06,10:49,Lomo Saltado,86,Carne de res,15.48,kg,L595-0212,A1,Chef,15,Completado,0.91164511893805,
20240414-1,2,2024-04-14,16:06,10:49,Lomo Saltado,86,Papa amarilla,12.9,kg,L057-0177,B1,Chef,15,Completado,0.9693706890075491,
20240414-1,3,2024-04-14,16:06,10:49,Lomo Saltado,86,Cebolla roja,3.44,kg,L875-0078,C1,Chef,15,Completado,0.2617864761019504,
20240414-2,1,2024-04-14,14:44,17:17,Pollo a la Brasa,64,Pollo entero,25.6,kg,L162-0396,A2,Chef,13,Completado,2.245390732095996,
20240414-2,2,2024-04-14,14:44,17:17,Pollo a la Brasa,64,Papa blanca,12.8,kg,L336-0202,B2,Chef,13,Completado,1.1690805579943473,
20240414-2,3,2024-04-14,14:44,17:17,Pollo a la Brasa,64,Ensalada,6.4,kg,L281-0100,C2,Chef,13,Completado,0.2733872891406704,
20240414-3,1,2024-04-14,15:11,12:25,Ceviche Clásico,54,Pescado blanco,10.8,kg,L189-0156,D1,Chef,17,Completado,0.981574668639167,
20240414-3,2,2024-04-14,15:11,12:25,Ceviche Clásico,54,Limón,2.7,ml,L173-0039,D2,Chef,17,Completado,0.2016930805071532,
20240414-3,3,2024-04-14,15:11,12:25,Ceviche Clásico,54,Cebolla roja,2.16,kg,L875-0078,C1,Chef,17,Completado,0.21143278574148477,
20240414-4,1,2024-04-14,10:23,18:23,Arroz Chaufa,40,Arroz,10.0,kg,L441-0148,E1,Chef,10,Completado,0.9137023777583728,
20240414-4,2,2024-04-14,10:23,18:23,Arroz Chaufa,40,Huevo,2.0,kg,L212-0029,C4,Chef,10,Completado,0.12704501374916977,
20240414-4,3,2024-04-14,10:23,18:23,Arroz Chaufa,40,Pollo desmenuzado,2.4,kg,L701-0037,A3,Chef,10,Completado,0.22944909902384986,
20240414-5,1,2024-04-14,19:14,15:31,Tallarines Verdes,36,Fideos,7.2,kg,L174-0079,E2,Chef,11,Completado,0.46197599302664544,
20240414-5,2,2024-04-14,19:14,15:31,Tallarines Verdes,36,Espinaca,2.16,kg,L746-0024,C5,Chef,11,Completado,0.11272589360944174,
20240414-5,3,2024-04-14,19:14,15:31,Tallarines Verdes,36,Queso fresco,1.08,kg,L298-0012,C6,Chef,11,Completado,0.09204550303222422,
20240415-1,1,2024-04-15,14:16,16:38,Lomo Saltado,73,Carne de res,13.14,kg,L595-0212,A1,Chef,15,Completado,1.0112464472129505,
20240415-1,2,2024-04-15,14:16,16:38,Lomo Saltado,73,Papa amarilla,10.95,kg,L057-0177,B1,Chef,15,Completado,0.831889615880037,
20240415-1,3,2024-04-15,14:16,16:38,Lomo Saltado,73,Cebolla roja,2.92,kg,L875-0079,C1,Chef,15,Completado,0.22092102364631477,
20240415-2,1,2024-04-15,17:48,20:16,Pollo a la Brasa,41,Pollo entero,16.4,kg,L162-0396,A2,Chef,12,Completado,1.505725516821865,
20240415-2,2,2024-04-15,17:48,20:16,Pollo a la Brasa,41,Papa blanca,8.2,kg,L336-0202,B2,Chef,12,Completado,0.4072325638808282,
20240415-2,3,2024-04-15,17:48,20:16,Pollo a la Brasa,41,Ensalada,4.1,kg,L281-0100,C2,Chef,12,Completado,0.1648091073013239,
20240415-3,1,2024-04-15,15:47,14:56,Ceviche Clásico,66,Pescado blanco,13.2,kg,L189-0156,D1,Chef,17,Completado,0.9004940251706612,
20240415-3,2,2024-04-15,15:47,14:56,Ceviche Clásico,66,Limón,3.3,ml,L173-0039,D2,Chef,17,Completado,0.19489377429500307,
20240415-3,3,2024-04-15,15:47,14:56,Ceviche Clásico,66,Cebolla roja,2.64,kg,L875-0079,C1,Chef,17,Completado,0.19981451110214596,
20240415-4,1,2024-04-15,12:21,12:27,Arroz Chaufa,48,Arroz,12.0,kg,L441-0148,E1,Chef,6,Completado,0.5872913228544779,
20240415-4,2,2024-04-15,12:21,12:27,Arroz Chaufa,48,Huevo,2.4,kg,L212-0029,C4,Chef,6,Completado,0.19319594612505064,
20240415-4,3,2024-04-15,12:21,12:27,Arroz Chaufa,48,Pollo desmenuzado,2.88,kg,L701-0037,A3,Chef,6,Completado,0.2551089459525059,
20240415-5,1,2024-04-15,11:11,14:51,Tallarines Verdes,25,Fideos,5.0,kg,L174-0079,E2,Chef,9,Completado,0.44328185510571094,
20240415-5,2,2024-04-15,11:11,14:51,Tallarines Verdes,25,Espinaca,1.5,kg,L746-0024,C5,Chef,9,Completado,0.10923539828273468,
20240415-5,3,2024-04-15,11:11,14:51,Tallarines Verdes,25,Queso fresco,0.75,kg,L298-0012,C6,Chef,9,Completado,0.0541408634359159,
20240416-1,1,2024-04-16,13:24,17:32,Lomo Saltado,30,Carne de res,5.4,kg,L595-0212,A1,Chef,13,Completado,0.2814940412906845,
20240416-1,2,2024-04-16,13:24,17:32,Lomo Saltado,30,Papa amarilla,4.5,kg,L057-0177,B1,Chef,13,Completado,0.2834256201097637,
20240416-1,3,2024-04-16,13:24,17:32,Lomo Saltado,30,Cebolla roja,1.2,kg,L875-0079,C1,Chef,13,Completado,0.11681888612030164,
20240416-2,1,2024-04-16,15:11,10:15,Pollo a la Brasa,29,Pollo entero,11.6,kg,L162-0396,A2,Chef,12,Completado,0.758762452502869,
20240416-2,2,2024-04-16,15:11,10:15,Pollo a la Brasa,29,Papa blanca,5.8,kg,L336-0202,B2,Chef,12,Completado,0.49520180062593305,
20240416-2,3,2024-04-16,15:11,10:15,Pollo a la Brasa,29,Ensalada,2.9,kg,L281-0100,C2,Chef,12,Completado,0.15513926103365316,
20240416-3,1,2024-04-16,11:11,10:29,Ceviche Clásico,18,Pescado blanco,3.6,kg,L189-0156,D1,Chef,14,Completado,0.1658603307731778,
20240416-3,2,2024-04-16,11:11,10:29,Ceviche Clásico,18,Limón,0.9,ml,L173-0039,D2,Chef,14,Completado,0.05338398098946983,
20240416-3,3,2024-04-16,11:11,10:29,Ceviche Clásico,18,Cebolla roja,0.72,kg,L875-0079,C1,Chef,14,Completado,0.05792790114857691,
20240416-4,1,2024-04-16,19:40,20:44,Arroz Chaufa,13,Arroz,3.25,kg,L441-0148,E1,Chef,16,Completado,0.19860249237856034,
20240416-4,2,2024-04-16,19:40,20:44,Arroz Chaufa,13,Huevo,0.65,kg,L212-0029,C4,Chef,16,Completado,0.03521279891434788,
20240416-4,3,2024-04-16,19:40,20:44,Arroz Chaufa,13,Pollo desmenuzado,0.78,kg,L701-0037,A3,Chef,16,Completado,0.06905716158864596,
20240416-5,1,2024-04-16,20:58,10:05,Tallarines Verdes,9,Fideos,1.8,kg,L174-0079,E2,Chef,10,Completado,0.15960090701699797,
20240416-5,2,2024-04-16,20:58,10:05,Tallarines Verdes,9,Espinaca,0.54,kg,L746-0024,C5,Chef,10,Completado,0.03875711707496359,
20240416-5,3,2024-04-16,20:58,10:05,Tallarines Verdes,9,Queso fresco,0.27,kg,L298-0012,C6,Chef,10,Completado,0.022855371507684897,
20240417-1,1,2024-04-17,12:23,18:44,Lomo Saltado,53,Carne de res,9.54,kg,L595-0212,A1,Chef,13,Completado,0.6432266919669838,
20240417-1,2,2024-04-17,12:23,18:44,Lomo Saltado,53,Papa amarilla,7.95,kg,L057-0177,B1,Chef,13,Completado,0.7718471875601818,
20240417-1,3,2024-04-17,12:23,18:44,Lomo Saltado,53,Cebolla roja,2.12,kg,L875-0079,C1,Chef,13,Completado,0.17995094416494148,
20240417-2,1,2024-04-17,10:14,10:57,Pollo a la Brasa,57,Pollo entero,22.8,kg,L162-0396,A2,Chef,10,Completado,2.0885567006528403,
20240417-2,2,2024-04-17,10:14,10:57,Pollo a la Brasa,57,Papa blanca,11.4,kg,L336-0202,B2,Chef,10,Completado,0.9529379972898082,
20240417-2,3,2024-04-17,10:14,10:57,Pollo a la Brasa,57,Ensalada,5.7,kg,L281-0100,C2,Chef,10,Completado,0.2677270708743715,
20240417-3,1,2024-04-17,10:33,16:29,Ceviche Clásico,31,Pescado blanco,6.2,kg,L189-0156,D1,Chef,15,Completado,0.4987547878959999,
20240417-3,2,2024-04-17,10:33,16:29,Ceviche Clásico,31,Limón,1.55,ml,L173-0039,D2,Chef,15,Completado,0.11931836115747155,
20240417-3,3,2024-04-17,10:33,16:29,Ceviche Clásico,31,Cebolla roja,1.24,kg,L875-0079,C1,Chef,15,Completado,0.11258648501587155,
20240417-4,1,2024-04-17,11:29,17:31,Arroz Chaufa,30,Arroz,7.5,kg,L441-0148,E1,Chef,9,Completado,0.44040672446234574,
20240417-4,2,2024-04-17,11:29,17:31,Arroz Chaufa,30,Huevo,1.5,kg,L212-0029,C4,Chef,9,Completado,0.10824978566701934,
20240417-4,3,2024-04-17,11:29,17:31,Arroz Chaufa,30,Pollo desmenuzado,1.8,kg,L701-0037,A3,Chef,9,Completado,0.12134372844745918,
20240417-5,1,2024-04-17,10:30,12:11,Tallarines Verdes,18,Fideos,3.6,kg,L174-0079,E2,Chef,11,Completado,0.3001954163039407,
20240417-5,2,2024-04-17,10:30,12:11,Tallarines Verdes,18,Espinaca,1.08,kg,L746-0024,C5,Chef,11,Completado,0.04668036830793626,
20240417-5,3,2024-04-17,10:30,12:11,Tallarines Verdes,18,Queso fresco,0.54,kg,L298-0012,C6,Chef,11,Completado,0.028511740960749193,
20240418-1,1,2024-04-18,20:58,15:13,Lomo Saltado,41,Carne de res,7.38,kg,L595-0212,A1,Chef,15,Completado,0.663468467566177,
20240418-1,2,2024-04-18,20:58,15:13,Lomo Saltado,41,Papa amarilla,6.15,kg,L057-0177,B1,Chef,15,Completado,0.4757993513812765,
20240418-1,3,2024-04-18,20:58,15:13,Lomo Saltado,41,Cebolla roja,1.64,kg,L875-0079,C1,Chef,15,Completado,0.11008947630873613,
20240418-2,1,2024-04-18,20:38,17:02,Pollo a la Brasa,41,Pollo entero,16.4,kg,L162-0397,A2,Chef,17,Completado,1.1262323912964223,
20240418-2,2,2024-04-18,20:38,17:02,Pollo a la Brasa,41,Papa blanca,8.2,kg,L336-0202,B2,Chef,17,Completado,0.680066218513529,
20240418-2,3,2024-04-18,20:38,17:02,Pollo a la Brasa,41,Ensalada,4.1,kg,L281-0100,C2,Chef,17,Completado,0.40689112641307806,
20240418-3,1,2024-04-18,12:30,20:10,Ceviche Clásico,28,Pescado blanco,5.6,kg,L189-0156,D1,Chef,17,Completado,0.436094484945437,
20240418-3,2,2024-04-18,12:30,20:10,Ceviche Clásico,28,Limón,1.4,ml,L173-0039,D2,Chef,17,Completado,0.09825905407532803,
20240418-3,3,2024-04-18,12:30,20:10,Ceviche Clásico,28,Cebolla roja,1.12,kg,L875-0079,C1,Chef,17,Completado,0.054935233563526316,
20240418-4,1,2024-04-18,18:15,18:41,Arroz Chaufa,17,Arroz,4.25,kg,L441-0148,E1,Chef,7,Completado,0.41991178192660283,
20240418-4,2,2024-04-18,18:15,18:41,Arroz Chaufa,17,Huevo,0.85,kg,L212-0029,C4,Chef,7,Completado,0.07208588945553933,
20240418-4,3,2024-04-18,18:15,18:41,Arroz Chaufa,17,Pollo desmenuzado,1.02,kg,L701-0037,A3,Chef,7,Completado,0.08915612783625303,
20240418-5,1,2024-04-18,20:00,15:41,Tallarines Verdes,9,Fideos,1.8,kg,L174-0079,E2,Chef,16,Completado,0.12962082634115962,
20240418-5,2,2024-04-18,20:00,15:41,Tallarines Verdes,9,Espinaca,0.54,kg,L746-0024,C5,Chef,16,Completado,0.03634576808407794,
20240418-5,3,2024-04-18,20:00,15:41,Tallarines Verdes,9,Queso fresco,0.27,kg,L298-0012,C6,Chef,16,Completado,0.01819303863110174,
20240419-1,1,2024-04-19,11:11,14:07,Lomo Saltado,33,Carne de res,5.94,kg,L595-0212,A1,Chef,10,Completado,0.3304557209914806,
20240419-1,2,2024-04-19,11:11,14:07,Lomo Saltado,33,Papa amarilla,4.95,kg,L057-0177,B1,Chef,10,Completado,0.2454216720407651,
20240419-1,3,2024-04-19,11:11,14:07,Lomo Saltado,33,Cebolla roja,1.32,kg,L875-0079,C1,Chef,10,Completado,0.061535419603857285,
20240419-2,1,2024-04-19,11:15,17:43,Pollo a la Brasa,28,Pollo entero,11.2,kg,L162-0397,A2,Chef,17,Completado,0.5701791425406949,
20240419-2,2,2024-04-19,11:15,17:43,Pollo a la Brasa,28,Papa blanca,5.6,kg,L336-0202,B2,Chef,17,Completado,0.5275746736489348,
20240419-2,3,2024-04-19,11:15,17:43,Pollo a la Brasa,28,Ensalada,2.8,kg,L281-0100,C2,Chef,17,Completado,0.24425385000337546,
20240419-3,1,2024-04-19,15:23,13:51,Ceviche Clásico,27,Pescado blanco,5.4,kg,L189-0156,D1,Chef,17,Completado,0.23629573624105848,
20240419-3,2,2024-04-19,15:23,13:51,Ceviche Clásico,27,Limón,1.35,ml,L173-0039,D2,Chef,17,Completado,0.12390541120799047,
20240419-3,3,2024-04-19,15:23,13:51,Ceviche Clásico,27,Cebolla roja,1.08,kg,L875-0079,C1,Chef,17,Completado,0.0821309500456785,
20240419-4,1,2024-04-19,14:04,10:33,Arroz Chaufa,16,Arroz,4.0,kg,L441-0148,E1,Chef,8,Completado,0.17939905828196878,
20240419-4,2,2024-04-19,14:04,10:33,Arroz Chaufa,16,Huevo,0.8,kg,L212-0029,C4,Chef,8,Completado,0.032654004839734616,
20240419-4,3,2024-04-19,14:04,10:33,Arroz Chaufa,16,Pollo desmenuzado,0.96,kg,L701-0037,A3,Chef,8,Completado,0.048785466277167934,
20240419-5,1,2024-04-19,15:47,19:55,Tallarines Verdes,11,Fideos,2.2,kg,L174-0079,E2,Chef,17,Completado,0.11729782615927657,
20240419-5,2,2024-04-19,15:47,19:55,Tallarines Verdes,11,Espinaca,0.66,kg,L746-0024,C5,Chef,17,Completado,0.032852035708018236,
20240419-5,3,2024-04-19,15:47,19:55,Tallarines Verdes,11,Queso fresco,0.33,kg,L298-0012,C6,Chef,17,Completado,0.016161238382247495,
20240420-1,1,2024-04-20,12:58,12:02,Lomo Saltado,27,Carne de res,4.86,kg,L595-0212,A1,Chef,16,Completado,0.4537445744966064,
20240420-1,2,2024-04-20,12:58,12:02,Lomo Saltado,27,Papa amarilla,4.05,kg,L057-0177,B1,Chef,16,Completado,0.33346905543184,
20240420-1,3,2024-04-20,12:58,12:02,Lomo Saltado,27,Cebolla roja,1.08,kg,L875-0079,C1,Chef,16,Completado,0.050988221807205907,
20240420-2,1,2024-04-20,20:08,15:19,Pollo a la Brasa,32,Pollo entero,12.8,kg,L162-0397,A2,Chef,9,Completado,1.1975266244137586,
20240420-2,2,2024-04-20,20:08,15:19,Pollo a la Brasa,32,Papa blanca,6.4,kg,L336-0202,B2,Chef,9,Completado,0.4339248609440507,
20240420-2,3,2024-04-20,20:08,15:19,Pollo a la Brasa,32,Ensalada,3.2,kg,L281-0100,C2,Chef,9,Completado,0.2330094941470598,
20240420-3,1,2024-04-20,15:07,13:15,Ceviche Clásico,30,Pescado blanco,6.0,kg,L189-0156,D1,Chef,17,Completado,0.33962406248889676,
20240420-3,2,2024-04-20,15:07,13:15,Ceviche Clásico,30,Limón,1.5,ml,L173-0039,D2,Chef,17,Completado,0.1056678738774858,
20240420-3,3,2024-04-20,15:07,13:15,Ceviche Clásico,30,Cebolla roja,1.2,kg,L875-0079,C1,Chef,17,Completado,0.0749622230605344,
20240420-4,1,2024-04-20,15:40,15:32,Arroz Chaufa,24,Arroz,6.0,kg,L441-0148,E1,Chef,10,Completado,0.5235754785987106,
20240420-4,2,2024-04-20,15:40,15:32,Arroz Chaufa,24,Huevo,1.2,kg,L212-0029,C4,Chef,10,Completado,0.06483182855223721,
20240420-4,3,2024-04-20,15:40,15:32,Arroz Chaufa,24,Pollo desmenuzado,1.44,kg,L701-0037,A3,Chef,10,Completado,0.10751636975506072,
20240420-5,1,2024-04-20,10:48,19:17,Tallarines Verdes,14,Fideos,2.8,kg,L174-0079,E2,Chef,14,Completado,0.13913406566367775,
20240420-5,2,2024-04-20,10:48,19:17,Tallarines Verdes,14,Espinaca,0.84,kg,L746-0024,C5,Chef,14,Completado,0.08279467152220216,
20240420-5,3,2024-04-20,10:48,19:17,Tallarines Verdes,14,Queso fresco,0.42,kg,L298-0012,C6,Chef,14,Completado,0.023513702211211712,
20240421-1,1,2024-04-21,12:09,16:27,Lomo Saltado,88,Carne de res,15.84,kg,L595-0213,A1,Chef,17,Completado,1.5356100186973085,
20240421-1,2,2024-04-21,12:09,16:27,Lomo Saltado,88,Papa amarilla,13.2,kg,L057-0177,B1,Chef,17,Completado,0.7065669271776998,
20240421-1,3,2024-04-21,12:09,16:27,Lomo Saltado,88,Cebolla roja,3.52,kg,L875-0079,C1,Chef,17,Completado,0.26170149969642625,
20240421-2,1,2024-04-21,16:01,11:14,Pollo a la Brasa,69,Pollo entero,27.6,kg,L162-0397,A2,Chef,12,Completado,2.7277409858695063,
20240421-2,2,2024-04-21,16:01,11:14,Pollo a la Brasa,69,Papa blanca,13.8,kg,L336-0202,B2,Chef,12,Completado,0.9754842712318955,
20240421-2,3,2024-04-21,16:01,11:14,Pollo a la Brasa,69,Ensalada,6.9,kg,L281-0100,C2,Chef,12,Completado,0.28912969750176276,
20240421-3,1,2024-04-21,18:20,17:51,Ceviche Clásico,41,Pescado blanco,8.2,kg,L189-0156,D1,Chef,6,Completado,0.7092438503392087,
20240421-3,2,2024-04-21,18:20,17:51,Ceviche Clásico,41,Limón,2.05,ml,L173-0039,D2,Chef,6,Completado,0.19931482861229208,
20240421-3,3,2024-04-21,18:20,17:51,Ceviche Clásico,41,Cebolla roja,1.64,kg,L875-0079,C1,Chef,6,Completado,0.15106732497225353,
20240421-4,1,2024-04-21,20:30,12:29,Arroz Chaufa,35,Arroz,8.75,kg,L441-0148,E1,Chef,7,Completado,0.5449734541558893,
20240421-4,2,2024-04-21,20:30,12:29,Arroz Chaufa,35,Huevo,1.75,kg,L212-0029,C4,Chef,7,Completado,0.07255124593592358,
20240421-4,3,2024-04-21,20:30,12:29,Arroz Chaufa,35,Pollo desmenuzado,2.1,kg,L701-0037,A3,Chef,7,Completado,0.16802170238485264,
20240421-5,1,2024-04-21,17:36,20:34,Tallarines Verdes,32,Fideos,6.4,kg,L174-0079,E2,Chef,17,Completado,0.5719070482937999,
20240421-5,2,2024-04-21,17:36,20:34,Tallarines Verdes,32,Espinaca,1.92,kg,L746-0024,C5,Chef,17,Completado,0.0904593065820753,
20240421-5,3,2024-04-21,17:36,20:34,Tallarines Verdes,32,Queso fresco,0.96,kg,L298-0012,C6,Chef,17,Completado,0.05014404015752769,
20240422-1,1,2024-04-22,19:51,14:48,Lomo Saltado,44,Carne de res,7.92,kg,L595-0213,A1,Chef,9,Completado,0.5356565565629403,
20240422-1,2,2024-04-22,19:51,14:48,Lomo Saltado,44,Papa amarilla,6.6,kg,L057-0177,B1,Chef,9,Completado,0.42587249706321784,
20240422-1,3,2024-04-22,19:51,14:48,Lomo Saltado,44,Cebolla roja,1.76,kg,L875-0079,C1,Chef,9,Completado,0.11325218905137963,
20240422-2,1,2024-04-22,13:54,20:03,Pollo a la Brasa,35,Pollo entero,14.0,kg,L162-0397,A2,Chef,14,Completado,0.7041736861497222,
20240422-2,2,2024-04-22,13:54,20:03,Pollo a la Brasa,35,Papa blanca,7.0,kg,L336-0202,B2,Chef,14,Completado,0.4057808222523767,
20240422-2,3,2024-04-22,13:54,20:03,Pollo a la Brasa,35,Ensalada,3.5,kg,L281-0100,C2,Chef,14,Completado,0.2427565695991336,
20240422-3,1,2024-04-22,13:31,14:48,Ceviche Clásico,26,Pescado blanco,5.2,kg,L189-0156,D1,Chef,16,Completado,0.23023762212152285,
20240422-3,2,2024-04-22,13:31,14:48,Ceviche Clásico,26,Limón,1.3,ml,L173-0039,D2,Chef,16,Completado,0.07651998124472968,
20240422-3,3,2024-04-22,13:31,14:48,Ceviche Clásico,26,Cebolla roja,1.04,kg,L875-0079,C1,Chef,16,Completado,0.06360121134044337,
20240422-4,1,2024-04-22,11:44,18:33,Arroz Chaufa,30,Arroz,7.5,kg,L441-0148,E1,Chef,6,Completado,0.38675903633223996,
20240422-4,2,2024-04-22,11:44,18:33,Arroz Chaufa,30,Huevo,1.5,kg,L212-0029,C4,Chef,6,Completado,0.1474320622936549,
20240422-4,3,2024-04-22,11:44,18:33,Arroz Chaufa,30,Pollo desmenuzado,1.8,kg,L701-0037,A3,Chef,6,Completado,0.16904988091696987,
20240422-5,1,2024-04-22,12:29,16:04,Tallarines Verdes,9,Fideos,1.8,kg,L174-0079,E2,Chef,12,Completado,0.13534797877677143,
20240422-5,2,2024-04-22,12:29,16:04,Tallarines Verdes,9,Espinaca,0.54,kg,L746-0024,C5,Chef,12,Completado,0.02462362141656943,
20240422-5,3,2024-04-22,12:29,16:04,Tallarines Verdes,9,Queso fresco,0.27,kg,L298-0012,C6,Chef,12,Completado,0.026460205212408352,
20240423-1,1,2024-04-23,13:12,12:29,Lomo Saltado,71,Carne de res,12.78,kg,L595-0213,A1,Chef,8,Completado,0.5619936117053269,
20240423-1,2,2024-04-23,13:12,12:29,Lomo Saltado,71,Papa amarilla,10.65,kg,L057-0177,B1,Chef,8,Completado,0.4323776305503184,
20240423-1,3,2024-04-23,13:12,12:29,Lomo Saltado,71,Cebolla roja,2.84,kg,L875-0079,C1,Chef,8,Completado,0.1780902624358106,
20240423-2,1,2024-04-23,18:46,14:19,Pollo a la Brasa,58,Pollo entero,23.2,kg,L162-0398,A2,Chef,17,Completado,1.6977083541227993,
20240423-2,2,2024-04-23,18:46,14:19,Pollo a la Brasa,58,Papa blanca,11.6,kg,L336-0202,B2,Chef,17,Completado,0.8559847690640073,
20240423-2,3,2024-04-23,18:46,14:19,Pollo a la Brasa,58,Ensalada,5.8,kg,L281-0100,C2,Chef,17,Completado,0.4143962901120702,
20240423-3,1,2024-04-23,17:49,11:51,Ceviche Clásico,56,Pescado blanco,11.2,kg,L189-0156,D1,Chef,12,Completado,0.8062581998272479,
20240423-3,2,2024-04-23,17:49,11:51,Ceviche Clásico,56,Limón,2.8,ml,L173-0039,D2,Chef,12,Completado,0.1850027660916685,
20240423-3,3,2024-04-23,17:49,11:51,Ceviche Clásico,56,Cebolla roja,2.24,kg,L875-0079,C1,Chef,12,Completado,0.21550422368651945,
20240423-4,1,2024-04-23,15:08,11:44,Arroz Chaufa,31,Arroz,7.75,kg,L441-0148,E1,Chef,12,Completado,0.6322183010399587,
20240423-4,2,2024-04-23,15:08,11:44,Arroz Chaufa,31,Huevo,1.55,kg,L212-0030,C4,Chef,12,Completado,0.11474149220114672,
20240423-4,3,2024-04-23,15:08,11:44,Arroz Chaufa,31,Pollo desmenuzado,1.86,kg,L701-0037,A3,Chef,12,Completado,0.164832499847615,
20240423-5,1,2024-04-23,13:46,11:52,Tallarines Verdes,33,Fideos,6.6,kg,L174-0079,E2,Chef,8,Completado,0.41689103013841333,
20240423-5,2,2024-04-23,13:46,11:52,Tallarines Verdes,33,Espinaca,1.98,kg,L746-0024,C5,Chef,8,Completado,0.08363749003980987,
20240423-5,3,2024-04-23,13:46,11:52,Tallarines Verdes,33,Queso fresco,0.99,kg,L298-0012,C6,Chef,8,Completado,0.07559580984043761,
20240424-1,1,2024-04-24,12:26,19:58,Lomo Saltado,41,Carne de res,7.38,kg,L595-0213,A1,Chef,16,Completado,0.47530069754990306,
20240424-1,2,2024-04-24,12:26,19:58,Lomo Saltado,41,Papa amarilla,6.15,kg,L057-0177,B1,Chef,16,Completado,0.43330215904342406,
20240424-1,3,2024-04-24,12:26,19:58,Lomo Saltado,41,Cebolla roja,1.64,kg,L875-0079,C1,Chef,16,Completado,0.10229681259745992,
20240424-2,1,2024-04-24,14:45,14:39,Pollo a la Brasa,27,Pollo entero,10.8,kg,L162-0398,A2,Chef,13,Completado,0.6437280903462319,
20240424-2,2,2024-04-24,14:45,14:39,Pollo a la Brasa,27,Papa blanca,5.4,kg,L336-0203,B2,Chef,13,Completado,0.38661126037364874,
