id_venta,fecha,hora,id_plato,cantidad,precio_unitario,precio_total,forma_de_pago,responsable_de_venta,canal,numero_comprobante,datos_cliente,temporada
V1020250526,2025-05-26,00:00:00,10,2.0,15.0,30.0,Efectivo,Ana,Take-out,69986289,,otono
V1120250526,2025-05-26,00:00:00,11,4.0,28.0,112.0,Efectivo,María,Take-out,93598685,,otono
V120250527,2025-05-27,00:00:00,1,27.0,26.0,702.0,Yape,Ana,Mesa,73177246,,otono
V220250527,2025-05-27,00:00:00,2,21.0,32.0,672.0,Efectivo,Luis,Take-out,46141202,,otono
V320250527,2025-05-27,00:00:00,3,19.0,30.0,570.0,Tarjeta,María,Mesa,16071399,,otono
V420250527,2025-05-27,00:00:00,4,11.0,24.0,264.0,Yape,María,Delivery,06418139,,otono
V520250527,2025-05-27,00:00:00,5,7.0,25.0,175.0,Yape,José,Mesa,96613004,,otono
V620250527,2025-05-27,00:00:00,6,18.0,24.0,432.0,Efectivo,María,Delivery,31060446,,otono
V720250527,2025-05-27,00:00:00,7,5.0,22.0,110.0,Yape,Luis,Take-out,90179947,,otono
V820250527,2025-05-27,00:00:00,8,7.0,28.0,196.0,Efectivo,Ana,Mesa,29809428,,otono
V920250527,2025-05-27,00:00:00,9,8.0,18.0,144.0,Tarjeta,Luis,Mesa,03507791,,otono
V1020250527,2025-05-27,00:00:00,10,6.0,15.0,90.0,Tarjeta,María,Take-out,59561112,,otono
V1120250527,2025-05-27,00:00:00,11,3.0,28.0,84.0,Tarjeta,Ana,Take-out,06815312,,otono
V1220250527,2025-05-27,00:00:00,12,1.0,18.0,18.0,Tarjeta,María,Delivery,58067735,,otono
V120250528,2025-05-28,00:00:00,1,21.0,26.0,546.0,Yape,Ana,Delivery,40703039,,otono
V220250528,2025-05-28,00:00:00,2,19.0,32.0,608.0,Tarjeta,María,Take-out,68448636,,otono
V320250528,2025-05-28,00:00:00,3,12.0,30.0,360.0,Efectivo,María,Mesa,08276468,,otono
V420250528,2025-05-28,00:00:00,4,21.0,24.0,504.0,Tarjeta,José,Mesa,60334737,,otono
V520250528,2025-05-28,00:00:00,5,14.0,25.0,350.0,Tarjeta,Ana,Take-out,98595904,,otono
V620250528,2025-05-28,00:00:00,6,14.0,24.0,336.0,Yape,María,Delivery,70752759,,otono
V720250528,2025-05-28,00:00:00,7,5.0,22.0,110.0,Yape,Luis,Take-out,25496775,,otono
V820250528,2025-05-28,00:00:00,8,8.0,28.0,224.0,Tarjeta,José,Delivery,76635996,,otono
V920250528,2025-05-28,00:00:00,9,9.0,18.0,162.0,Tarjeta,Ana,Mesa,88474142,,otono
V1020250528,2025-05-28,00:00:00,10,3.0,15.0,45.0,Efectivo,Ana,Mesa,21424094,,otono
V1120250528,2025-05-28,00:00:00,11,3.0,28.0,84.0,Efectivo,Ana,Mesa,06249028,,otono
V120250529,2025-05-29,00:00:00,1,17.0,26.0,442.0,Efectivo,Ana,Take-out,59186939,,otono
V220250529,2025-05-29,00:00:00,2,25.0,32.0,800.0,Tarjeta,Ana,Take-out,38356537,,otono
V320250529,2025-05-29,00:00:00,3,18.0,30.0,540.0,Yape,Luis,Take-out,47600775,,otono
V420250529,2025-05-29,00:00:00,4,13.0,24.0,312.0,Efectivo,Luis,Delivery,61411584,,otono
V520250529,2025-05-29,00:00:00,5,21.0,25.0,525.0,Efectivo,Ana,Mesa,11331983,,otono
V620250529,2025-05-29,00:00:00,6,18.0,24.0,432.0,Efectivo,Luis,Mesa,57914528,,otono
V720250529,2025-05-29,00:00:00,7,11.0,22.0,242.0,Efectivo,Luis,Mesa,69147342,,otono
V820250529,2025-05-29,00:00:00,8,5.0,28.0,140.0,Yape,María,Take-out,47092079,,otono
V920250529,2025-05-29,00:00:00,9,3.0,18.0,54.0,Tarjeta,Luis,Take-out,95562409,,otono
V1020250529,2025-05-29,00:00:00,10,3.0,15.0,45.0,Yape,Luis,Delivery,06886425,,otono
V1120250529,2025-05-29,00:00:00,11,3.0,28.0,84.0,Efectivo,Luis,Mesa,85930537,,otono
V1220250529,2025-05-29,00:00:00,12,1.0,18.0,18.0,Yape,José,Delivery,50314732,,otono
V120250530,2025-05-30,00:00:00,1,15.0,26.0,390.0,Tarjeta,Luis,Delivery,76927046,,otono
V220250530,2025-05-30,00:00:00,2,19.0,32.0,608.0,Efectivo,Luis,Delivery,55739168,,otono
V320250530,2025-05-30,00:00:00,3,14.0,30.0,420.0,Yape,Ana,Take-out,58363633,,otono
V420250530,2025-05-30,00:00:00,4,19.0,24.0,456.0,Tarjeta,María,Take-out,56675568,,otono
V520250530,2025-05-30,00:00:00,5,15.0,25.0,375.0,Yape,José,Mesa,69338352,,otono
V620250530,2025-05-30,00:00:00,6,15.0,24.0,360.0,Efectivo,María,Mesa,97125573,,otono
V720250530,2025-05-30,00:00:00,7,6.0,22.0,132.0,Yape,María,Take-out,59945560,,otono
V820250530,2025-05-30,00:00:00,8,7.0,28.0,196.0,Efectivo,Luis,Delivery,78380178,,otono
V920250530,2025-05-30,00:00:00,9,5.0,18.0,90.0,Tarjeta,Luis,Take-out,89532374,,otono
V1120250530,2025-05-30,00:00:00,11,6.0,28.0,168.0,Tarjeta,Luis,Take-out,12957860,,otono
V1220250530,2025-05-30,00:00:00,12,5.0,18.0,90.0,Tarjeta,Luis,Delivery,53932045,,otono
V120250531,2025-05-31,00:00:00,1,16.0,26.0,416.0,Efectivo,José,Mesa,92471978,,otono
V220250531,2025-05-31,00:00:00,2,13.0,32.0,416.0,Tarjeta,José,Mesa,22664027,,otono
V320250531,2025-05-31,00:00:00,3,21.0,30.0,630.0,Yape,Ana,Take-out,99851064,,otono
V420250531,2025-05-31,00:00:00,4,24.0,24.0,576.0,Tarjeta,José,Mesa,05928174,,otono
V520250531,2025-05-31,00:00:00,5,16.0,25.0,400.0,Tarjeta,Ana,Delivery,67641705,,otono
V620250531,2025-05-31,00:00:00,6,16.0,24.0,384.0,Efectivo,José,Delivery,01092577,,otono
V720250531,2025-05-31,00:00:00,7,17.0,22.0,374.0,Efectivo,María,Take-out,57764619,,otono
V820250531,2025-05-31,00:00:00,8,7.0,28.0,196.0,Efectivo,María,Delivery,06322695,,otono
V920250531,2025-05-31,00:00:00,9,6.0,18.0,108.0,Tarjeta,Ana,Take-out,50192622,,otono
V1020250531,2025-05-31,00:00:00,10,3.0,15.0,45.0,Tarjeta,Luis,Take-out,86583034,,otono
V1120250531,2025-05-31,00:00:00,11,5.0,28.0,140.0,Yape,Luis,Delivery,78283239,,otono
V1220250531,2025-05-31,00:00:00,12,5.0,18.0,90.0,Yape,Luis,Take-out,25119475,,otono
V120250601,2025-06-01,00:00:00,1,39.0,26.0,1014.0,Yape,Luis,Delivery,12129275,,invierno
V220250601,2025-06-01,00:00:00,2,25.0,32.0,800.0,Efectivo,José,Mesa,79750969,,invierno
V320250601,2025-06-01,00:00:00,3,12.0,30.0,360.0,Yape,José,Mesa,43182034,,invierno
V420250601,2025-06-01,00:00:00,4,17.0,24.0,408.0,Tarjeta,María,Mesa,75354664,,invierno
V520250601,2025-06-01,00:00:00,5,19.0,25.0,475.0,Yape,José,Take-out,35801913,,invierno
V620250601,2025-06-01,00:00:00,6,15.0,24.0,360.0,Yape,Luis,Mesa,24058852,,invierno
V720250601,2025-06-01,00:00:00,7,15.0,22.0,330.0,Yape,Luis,Mesa,98687794,,invierno
V820250601,2025-06-01,00:00:00,8,9.0,28.0,252.0,Efectivo,Ana,Delivery,15634087,,invierno
V920250601,2025-06-01,00:00:00,9,6.0,18.0,108.0,Efectivo,María,Delivery,96645068,,invierno
V1020250601,2025-06-01,00:00:00,10,5.0,15.0,75.0,Efectivo,Luis,Mesa,76446365,,invierno
V1120250601,2025-06-01,00:00:00,11,6.0,28.0,168.0,Tarjeta,María,Mesa,71124582,,invierno
V1220250601,2025-06-01,00:00:00,12,2.0,18.0,36.0,Yape,José,Take-out,28009717,,invierno
V120250602,2025-06-02,00:00:00,1,23.0,26.0,598.0,Efectivo,José,Delivery,69738509,,invierno
V220250602,2025-06-02,00:00:00,2,14.0,32.0,448.0,Efectivo,Ana,Mesa,45434388,,invierno
V320250602,2025-06-02,00:00:00,3,5.0,30.0,150.0,Tarjeta,Luis,Delivery,12340476,,invierno
V420250602,2025-06-02,00:00:00,4,20.0,24.0,480.0,Yape,José,Mesa,72919204,,invierno
V520250602,2025-06-02,00:00:00,5,21.0,25.0,525.0,Yape,Luis,Delivery,97950612,,invierno
V620250602,2025-06-02,00:00:00,6,14.0,24.0,336.0,Efectivo,José,Mesa,00264665,,invierno
V720250602,2025-06-02,00:00:00,7,10.0,22.0,220.0,Tarjeta,María,Take-out,89065018,,invierno
V820250602,2025-06-02,00:00:00,8,8.0,28.0,224.0,Tarjeta,María,Take-out,50028818,,invierno
V920250602,2025-06-02,00:00:00,9,5.0,18.0,90.0,Efectivo,Ana,Delivery,70740675,,invierno
V1020250602,2025-06-02,00:00:00,10,4.0,15.0,60.0,Yape,Luis,Delivery,30545881,,invierno
V1120250602,2025-06-02,00:00:00,11,1.0,28.0,28.0,Efectivo,María,Mesa,71069717,,invierno
V1220250602,2025-06-02,00:00:00,12,3.0,18.0,54.0,Yape,Luis,Take-out,74395539,,invierno
V120250603,2025-06-03,00:00:00,1,19.0,26.0,494.0,Efectivo,José,Delivery,43008353,,invierno
V220250603,2025-06-03,00:00:00,2,16.0,32.0,512.0,Efectivo,Luis,Delivery,87198942,,invierno
V320250603,2025-06-03,00:00:00,3,11.0,30.0,330.0,Efectivo,Ana,Take-out,71574079,,invierno
V420250603,2025-06-03,00:00:00,4,23.0,24.0,552.0,Efectivo,Ana,Mesa,96011522,,invierno
V520250603,2025-06-03,00:00:00,5,12.0,25.0,300.0,Tarjeta,María,Mesa,70748291,,invierno
V620250603,2025-06-03,00:00:00,6,12.0,24.0,288.0,Tarjeta,Luis,Mesa,16328594,,invierno
V720250603,2025-06-03,00:00:00,7,12.0,22.0,264.0,Efectivo,José,Mesa,56343846,,invierno
V820250603,2025-06-03,00:00:00,8,8.0,28.0,224.0,Tarjeta,María,Take-out,36494988,,invierno
V920250603,2025-06-03,00:00:00,9,5.0,18.0,90.0,Tarjeta,María,Delivery,26358407,,invierno
V1020250603,2025-06-03,00:00:00,10,5.0,15.0,75.0,Efectivo,José,Mesa,61789108,,invierno
V1120250603,2025-06-03,00:00:00,11,2.0,28.0,56.0,Yape,José,Take-out,90559030,,invierno
V1220250603,2025-06-03,00:00:00,12,2.0,18.0,36.0,Yape,Luis,Take-out,30293574,,invierno
V120250604,2025-06-04,00:00:00,1,25.0,26.0,650.0,Tarjeta,Ana,Mesa,96258539,,invierno
V220250604,2025-06-04,00:00:00,2,19.0,32.0,608.0,Efectivo,Luis,Delivery,16886235,,invierno
V320250604,2025-06-04,00:00:00,3,13.0,30.0,390.0,Yape,José,Delivery,72701755,,invierno
V420250604,2025-06-04,00:00:00,4,22.0,24.0,528.0,Efectivo,José,Mesa,39154186,,invierno
V520250604,2025-06-04,00:00:00,5,12.0,25.0,300.0,Tarjeta,María,Mesa,07170347,,invierno
V620250604,2025-06-04,00:00:00,6,10.0,24.0,240.0,Efectivo,José,Mesa,77952106,,invierno
V720250604,2025-06-04,00:00:00,7,12.0,22.0,264.0,Yape,Luis,Delivery,88502853,,invierno
V820250604,2025-06-04,00:00:00,8,5.0,28.0,140.0,Tarjeta,Luis,Delivery,16456171,,invierno
V920250604,2025-06-04,00:00:00,9,6.0,18.0,108.0,Efectivo,María,Take-out,99879134,,invierno
V1020250604,2025-06-04,00:00:00,10,6.0,15.0,90.0,Efectivo,José,Delivery,19288320,,invierno
V1120250604,2025-06-04,00:00:00,11,2.0,28.0,56.0,Tarjeta,Ana,Mesa,19958390,,invierno
V1220250604,2025-06-04,00:00:00,12,2.0,18.0,36.0,Yape,José,Delivery,24112332,,invierno
V120250605,2025-06-05,00:00:00,1,25.0,26.0,650.0,Tarjeta,José,Take-out,04070841,,invierno
V220250605,2025-06-05,00:00:00,2,12.0,32.0,384.0,Yape,María,Mesa,84486386,,invierno
V320250605,2025-06-05,00:00:00,3,9.0,30.0,270.0,Yape,Ana,Delivery,68023654,,invierno
V420250605,2025-06-05,00:00:00,4,25.0,24.0,600.0,Efectivo,Ana,Take-out,47689636,,invierno
V520250605,2025-06-05,00:00:00,5,17.0,25.0,425.0,Yape,José,Take-out,73916738,,invierno
V620250605,2025-06-05,00:00:00,6,13.0,24.0,312.0,Yape,José,Take-out,04532589,,invierno
V720250605,2025-06-05,00:00:00,7,10.0,22.0,220.0,Tarjeta,José,Mesa,85271003,,invierno
V820250605,2025-06-05,00:00:00,8,13.0,28.0,364.0,Yape,José,Take-out,11431975,,invierno
V920250605,2025-06-05,00:00:00,9,6.0,18.0,108.0,Tarjeta,María,Mesa,65729640,,invierno
V1020250605,2025-06-05,00:00:00,10,3.0,15.0,45.0,Yape,José,Mesa,85778286,,invierno
V1120250605,2025-06-05,00:00:00,11,5.0,28.0,140.0,Yape,Ana,Take-out,74945362,,invierno
V1220250605,2025-06-05,00:00:00,12,1.0,18.0,18.0,Tarjeta,María,Mesa,65756177,,invierno
V120250606,2025-06-06,00:00:00,1,20.0,26.0,520.0,Efectivo,Ana,Take-out,00395236,,invierno
V220250606,2025-06-06,00:00:00,2,18.0,32.0,576.0,Tarjeta,Ana,Take-out,82956252,,invierno
V320250606,2025-06-06,00:00:00,3,13.0,30.0,390.0,Yape,Luis,Take-out,80110303,,invierno
V420250606,2025-06-06,00:00:00,4,23.0,24.0,552.0,Yape,José,Take-out,61991983,,invierno
V520250606,2025-06-06,00:00:00,5,10.0,25.0,250.0,Tarjeta,José,Take-out,31368116,,invierno
V620250606,2025-06-06,00:00:00,6,13.0,24.0,312.0,Yape,Ana,Mesa,75704925,,invierno
V720250606,2025-06-06,00:00:00,7,8.0,22.0,176.0,Yape,María,Mesa,92922272,,invierno
V820250606,2025-06-06,00:00:00,8,14.0,28.0,392.0,Yape,Luis,Take-out,36107955,,invierno
V920250606,2025-06-06,00:00:00,9,10.0,18.0,180.0,Yape,María,Delivery,00844652,,invierno
V1020250606,2025-06-06,00:00:00,10,1.0,15.0,15.0,Yape,José,Delivery,21798172,,invierno
V1120250606,2025-06-06,00:00:00,11,4.0,28.0,112.0,Efectivo,Ana,Delivery,65170626,,invierno
V1220250606,2025-06-06,00:00:00,12,3.0,18.0,54.0,Tarjeta,María,Mesa,11496899,,invierno
V120250607,2025-06-07,00:00:00,1,33.0,26.0,858.0,Yape,Ana,Mesa,71255839,,invierno
V220250607,2025-06-07,00:00:00,2,29.0,32.0,928.0,Efectivo,María,Delivery,45205511,,invierno
V320250607,2025-06-07,00:00:00,3,15.0,30.0,450.0,Efectivo,María,Take-out,60380372,,invierno
V420250607,2025-06-07,00:00:00,4,20.0,24.0,480.0,Efectivo,José,Take-out,85636533,,invierno
V520250607,2025-06-07,00:00:00,5,17.0,25.0,425.0,Yape,José,Delivery,40157936,,invierno
V620250607,2025-06-07,00:00:00,6,13.0,24.0,312.0,Efectivo,Luis,Delivery,78640210,,invierno
V720250607,2025-06-07,00:00:00,7,6.0,22.0,132.0,Efectivo,Luis,Take-out,04102659,,invierno
V820250607,2025-06-07,00:00:00,8,8.0,28.0,224.0,Tarjeta,Luis,Delivery,44695765,,invierno
V920250607,2025-06-07,00:00:00,9,10.0,18.0,180.0,Efectivo,María,Delivery,70720640,,invierno
V1020250607,2025-06-07,00:00:00,10,2.0,15.0,30.0,Yape,José,Mesa,49495315,,invierno
V1120250607,2025-06-07,00:00:00,11,1.0,28.0,28.0,Yape,Luis,Take-out,03733513,,invierno
V1220250607,2025-06-07,00:00:00,12,4.0,18.0,72.0,Efectivo,Luis,Take-out,74727132,,invierno
V120250608,2025-06-08,00:00:00,1,33.0,26.0,858.0,Efectivo,Luis,Take-out,13310471,,invierno
V220250608,2025-06-08,00:00:00,2,18.0,32.0,576.0,Yape,Ana,Take-out,76512418,,invierno
V320250608,2025-06-08,00:00:00,3,20.0,30.0,600.0,Tarjeta,Ana,Take-out,78600808,,invierno
V420250608,2025-06-08,00:00:00,4,18.0,24.0,432.0,Efectivo,María,Delivery,60714297,,invierno
V520250608,2025-06-08,00:00:00,5,19.0,25.0,475.0,Tarjeta,Luis,Take-out,26994904,,invierno
V620250608,2025-06-08,00:00:00,6,22.0,24.0,528.0,Tarjeta,María,Mesa,57903960,,invierno
V720250608,2025-06-08,00:00:00,7,8.0,22.0,176.0,Yape,Ana,Mesa,35212735,,invierno
V820250608,2025-06-08,00:00:00,8,8.0,28.0,224.0,Efectivo,Luis,Take-out,58910975,,invierno
V920250608,2025-06-08,00:00:00,9,9.0,18.0,162.0,Efectivo,José,Delivery,52392758,,invierno
V1020250608,2025-06-08,00:00:00,10,8.0,15.0,120.0,Yape,José,Take-out,25832541,,invierno
V1120250608,2025-06-08,00:00:00,11,6.0,28.0,168.0,Tarjeta,José,Mesa,54837393,,invierno
V1220250608,2025-06-08,00:00:00,12,6.0,18.0,108.0,Yape,María,Take-out,26580817,,invierno
V120250609,2025-06-09,00:00:00,1,22.0,26.0,572.0,Efectivo,María,Take-out,21197488,,invierno
V220250609,2025-06-09,00:00:00,2,17.0,32.0,544.0,Tarjeta,Luis,Mesa,14072168,,invierno
V320250609,2025-06-09,00:00:00,3,9.0,30.0,270.0,Efectivo,María,Delivery,73889721,,invierno
V420250609,2025-06-09,00:00:00,4,20.0,24.0,480.0,Yape,Ana,Mesa,31865390,,invierno
V520250609,2025-06-09,00:00:00,5,17.0,25.0,425.0,Yape,María,Take-out,71123639,,invierno
V620250609,2025-06-09,00:00:00,6,9.0,24.0,216.0,Yape,Ana,Delivery,19669945,,invierno
V720250609,2025-06-09,00:00:00,7,9.0,22.0,198.0,Tarjeta,María,Take-out,64659131,,invierno
V820250609,2025-06-09,00:00:00,8,7.0,28.0,196.0,Yape,María,Take-out,82762729,,invierno
V920250609,2025-06-09,00:00:00,9,5.0,18.0,90.0,Efectivo,María,Delivery,03905864,,invierno
V1020250609,2025-06-09,00:00:00,10,6.0,15.0,90.0,Tarjeta,José,Take-out,67058253,,invierno
V1120250609,2025-06-09,00:00:00,11,3.0,28.0,84.0,Tarjeta,Luis,Take-out,93334872,,invierno
V1220250609,2025-06-09,00:00:00,12,4.0,18.0,72.0,Efectivo,María,Delivery,01947243,,invierno
V120250610,2025-06-10,00:00:00,1,19.0,26.0,494.0,Yape,Luis,Take-out,61318154,,invierno
V220250610,2025-06-10,00:00:00,2,27.0,32.0,864.0,Tarjeta,María,Take-out,22392010,,invierno
V320250610,2025-06-10,00:00:00,3,14.0,30.0,420.0,Efectivo,Ana,Mesa,87021654,,invierno
V420250610,2025-06-10,00:00:00,4,20.0,24.0,480.0,Efectivo,José,Mesa,93781207,,invierno
V520250610,2025-06-10,00:00:00,5,11.0,25.0,275.0,Efectivo,Ana,Delivery,11002330,,invierno
V620250610,2025-06-10,00:00:00,6,12.0,24.0,288.0,Yape,Luis,Mesa,29364603,,invierno
V720250610,2025-06-10,00:00:00,7,6.0,22.0,132.0,Efectivo,Ana,Delivery,49043759,,invierno
V820250610,2025-06-10,00:00:00,8,4.0,28.0,112.0,Efectivo,José,Take-out,98243231,,invierno
V920250610,2025-06-10,00:00:00,9,6.0,18.0,108.0,Efectivo,Ana,Delivery,85206468,,invierno
V1020250610,2025-06-10,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Delivery,46217779,,invierno
V1120250610,2025-06-10,00:00:00,11,4.0,28.0,112.0,Yape,Ana,Take-out,23631505,,invierno
V1220250610,2025-06-10,00:00:00,12,3.0,18.0,54.0,Yape,Luis,Delivery,93278422,,invierno
V120250611,2025-06-11,00:00:00,1,22.0,26.0,572.0,Efectivo,Luis,Mesa,65461871,,invierno
V220250611,2025-06-11,00:00:00,2,13.0,32.0,416.0,Yape,Luis,Delivery,09455876,,invierno
V320250611,2025-06-11,00:00:00,3,10.0,30.0,300.0,Tarjeta,Ana,Take-out,08506262,,invierno
V420250611,2025-06-11,00:00:00,4,18.0,24.0,432.0,Tarjeta,José,Take-out,18170736,,invierno
V520250611,2025-06-11,00:00:00,5,13.0,25.0,325.0,Tarjeta,José,Take-out,01180206,,invierno
V620250611,2025-06-11,00:00:00,6,13.0,24.0,312.0,Yape,José,Take-out,46688331,,invierno
V720250611,2025-06-11,00:00:00,7,12.0,22.0,264.0,Efectivo,María,Mesa,03154053,,invierno
V820250611,2025-06-11,00:00:00,8,10.0,28.0,280.0,Tarjeta,María,Delivery,36213134,,invierno
V920250611,2025-06-11,00:00:00,9,8.0,18.0,144.0,Tarjeta,José,Mesa,86927478,,invierno
V1020250611,2025-06-11,00:00:00,10,7.0,15.0,105.0,Yape,Ana,Take-out,92488293,,invierno
V1120250611,2025-06-11,00:00:00,11,2.0,28.0,56.0,Yape,Ana,Take-out,17479874,,invierno
V1220250611,2025-06-11,00:00:00,12,3.0,18.0,54.0,Efectivo,Ana,Delivery,03986522,,invierno
V120250612,2025-06-12,00:00:00,1,26.0,26.0,676.0,Tarjeta,Luis,Take-out,82407137,,invierno
V220250612,2025-06-12,00:00:00,2,20.0,32.0,640.0,Efectivo,Luis,Take-out,42738876,,invierno
V320250612,2025-06-12,00:00:00,3,8.0,30.0,240.0,Yape,Luis,Take-out,70337729,,invierno
V420250612,2025-06-12,00:00:00,4,16.0,24.0,384.0,Yape,Ana,Mesa,68845507,,invierno
V520250612,2025-06-12,00:00:00,5,17.0,25.0,425.0,Tarjeta,Luis,Delivery,89633096,,invierno
V620250612,2025-06-12,00:00:00,6,15.0,24.0,360.0,Efectivo,Ana,Take-out,04889511,,invierno
V720250612,2025-06-12,00:00:00,7,14.0,22.0,308.0,Tarjeta,María,Delivery,19361649,,invierno
V820250612,2025-06-12,00:00:00,8,7.0,28.0,196.0,Efectivo,Ana,Mesa,60724459,,invierno
V920250612,2025-06-12,00:00:00,9,6.0,18.0,108.0,Yape,Ana,Delivery,61484391,,invierno
V1120250612,2025-06-12,00:00:00,11,2.0,28.0,56.0,Tarjeta,Luis,Mesa,92937001,,invierno
V1220250612,2025-06-12,00:00:00,12,2.0,18.0,36.0,Yape,Ana,Mesa,00743741,,invierno
V120250613,2025-06-13,00:00:00,1,20.0,26.0,520.0,Tarjeta,José,Delivery,45239450,,invierno
V220250613,2025-06-13,00:00:00,2,16.0,32.0,512.0,Efectivo,Ana,Delivery,07184155,,invierno
V320250613,2025-06-13,00:00:00,3,11.0,30.0,330.0,Tarjeta,María,Delivery,38901962,,invierno
V420250613,2025-06-13,00:00:00,4,23.0,24.0,552.0,Efectivo,María,Delivery,95094703,,invierno
V520250613,2025-06-13,00:00:00,5,11.0,25.0,275.0,Tarjeta,María,Mesa,76077600,,invierno
V620250613,2025-06-13,00:00:00,6,17.0,24.0,408.0,Yape,Ana,Take-out,54812381,,invierno
V720250613,2025-06-13,00:00:00,7,7.0,22.0,154.0,Efectivo,Ana,Delivery,97384949,,invierno
V820250613,2025-06-13,00:00:00,8,11.0,28.0,308.0,Tarjeta,María,Mesa,12881788,,invierno
V920250613,2025-06-13,00:00:00,9,12.0,18.0,216.0,Tarjeta,Ana,Delivery,98245499,,invierno
V1020250613,2025-06-13,00:00:00,10,2.0,15.0,30.0,Efectivo,María,Mesa,10625071,,invierno
V1120250613,2025-06-13,00:00:00,11,6.0,28.0,168.0,Tarjeta,María,Mesa,13804951,,invierno
V1220250613,2025-06-13,00:00:00,12,1.0,18.0,18.0,Efectivo,Luis,Mesa,02124772,,invierno
V120250614,2025-06-14,00:00:00,1,25.0,26.0,650.0,Efectivo,Luis,Take-out,14715550,,invierno
V220250614,2025-06-14,00:00:00,2,20.0,32.0,640.0,Yape,Ana,Mesa,10284412,,invierno
V320250614,2025-06-14,00:00:00,3,13.0,30.0,390.0,Yape,María,Delivery,95115461,,invierno
V420250614,2025-06-14,00:00:00,4,22.0,24.0,528.0,Tarjeta,Ana,Take-out,90627686,,invierno
V520250614,2025-06-14,00:00:00,5,13.0,25.0,325.0,Tarjeta,María,Delivery,13293959,,invierno
V620250614,2025-06-14,00:00:00,6,20.0,24.0,480.0,Efectivo,Ana,Delivery,06093438,,invierno
V720250614,2025-06-14,00:00:00,7,8.0,22.0,176.0,Efectivo,María,Mesa,52234562,,invierno
V820250614,2025-06-14,00:00:00,8,11.0,28.0,308.0,Yape,José,Delivery,97033594,,invierno
V920250614,2025-06-14,00:00:00,9,10.0,18.0,180.0,Tarjeta,Ana,Mesa,91916848,,invierno
V1020250614,2025-06-14,00:00:00,10,4.0,15.0,60.0,Yape,María,Take-out,09550453,,invierno
V1120250614,2025-06-14,00:00:00,11,3.0,28.0,84.0,Yape,María,Take-out,17447867,,invierno
V1220250614,2025-06-14,00:00:00,12,5.0,18.0,90.0,Yape,Ana,Mesa,82766868,,invierno
V120250615,2025-06-15,00:00:00,1,21.0,26.0,546.0,Efectivo,Ana,Delivery,24157589,,invierno
V220250615,2025-06-15,00:00:00,2,23.0,32.0,736.0,Yape,Ana,Delivery,42681318,,invierno
V320250615,2025-06-15,00:00:00,3,5.0,30.0,150.0,Tarjeta,Ana,Take-out,28192477,,invierno
V420250615,2025-06-15,00:00:00,4,23.0,24.0,552.0,Tarjeta,Luis,Take-out,82001490,,invierno
V520250615,2025-06-15,00:00:00,5,17.0,25.0,425.0,Tarjeta,Luis,Delivery,22876709,,invierno
V620250615,2025-06-15,00:00:00,6,17.0,24.0,408.0,Yape,Ana,Mesa,16364091,,invierno
V720250615,2025-06-15,00:00:00,7,11.0,22.0,242.0,Efectivo,José,Mesa,74676804,,invierno
V820250615,2025-06-15,00:00:00,8,8.0,28.0,224.0,Yape,María,Delivery,35812760,,invierno
V920250615,2025-06-15,00:00:00,9,10.0,18.0,180.0,Efectivo,Ana,Delivery,96777865,,invierno
V1020250615,2025-06-15,00:00:00,10,4.0,15.0,60.0,Yape,Luis,Take-out,69568504,,invierno
V1120250615,2025-06-15,00:00:00,11,5.0,28.0,140.0,Yape,María,Mesa,65934247,,invierno
V1220250615,2025-06-15,00:00:00,12,3.0,18.0,54.0,Yape,Luis,Delivery,01012563,,invierno
V120250616,2025-06-16,00:00:00,1,26.0,26.0,676.0,Tarjeta,María,Mesa,97843436,,invierno
V220250616,2025-06-16,00:00:00,2,19.0,32.0,608.0,Efectivo,José,Mesa,89393241,,invierno
V320250616,2025-06-16,00:00:00,3,13.0,30.0,390.0,Yape,José,Mesa,12856856,,invierno
V420250616,2025-06-16,00:00:00,4,17.0,24.0,408.0,Efectivo,Luis,Mesa,64286614,,invierno
V520250616,2025-06-16,00:00:00,5,14.0,25.0,350.0,Efectivo,Luis,Mesa,08238578,,invierno
V620250616,2025-06-16,00:00:00,6,9.0,24.0,216.0,Efectivo,Luis,Delivery,34982339,,invierno
V720250616,2025-06-16,00:00:00,7,14.0,22.0,308.0,Efectivo,María,Take-out,37676766,,invierno
V820250616,2025-06-16,00:00:00,8,13.0,28.0,364.0,Efectivo,Ana,Take-out,86261902,,invierno
V920250616,2025-06-16,00:00:00,9,8.0,18.0,144.0,Tarjeta,Ana,Delivery,15514584,,invierno
V1020250616,2025-06-16,00:00:00,10,6.0,15.0,90.0,Efectivo,Luis,Take-out,07441308,,invierno
V1120250616,2025-06-16,00:00:00,11,1.0,28.0,28.0,Tarjeta,Ana,Take-out,52457789,,invierno
V1220250616,2025-06-16,00:00:00,12,4.0,18.0,72.0,Efectivo,María,Take-out,04198865,,invierno
V120250617,2025-06-17,00:00:00,1,16.0,26.0,416.0,Yape,José,Delivery,43365400,,invierno
V220250617,2025-06-17,00:00:00,2,17.0,32.0,544.0,Yape,José,Mesa,03359857,,invierno
V320250617,2025-06-17,00:00:00,3,11.0,30.0,330.0,Efectivo,Luis,Take-out,46840436,,invierno
