Fecha,Hora,Producto/Plato vendido,Cantidad,Precio unitario,Precio total,Forma de pago,Responsable de la venta,"Mesa/Canal (salón, delivery, recojo)",Número de comprobante,Datos del cliente
2024-02-03,11:17,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2024-02-04,20:57,Lomo Saltado,58,25.0,1450.0,Efectivo,Cajero,salón,,
2024-02-04,13:38,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2024-02-04,16:46,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2024-02-04,11:30,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2024-02-04,15:26,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-02-05,18:05,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2024-02-05,13:29,Pollo a la Brasa,41,30.0,1230.0,Efectivo,Cajero,salón,,
2024-02-05,21:42,Ceviche Clásico,15,28.0,420.0,Efectivo,Cajero,salón,,
2024-02-05,19:59,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2024-02-05,18:57,Tallarines Verdes,9,24.0,216.0,Efectivo,Cajero,salón,,
2024-02-06,16:27,Lomo Saltado,68,25.0,1700.0,Efectivo,Cajero,salón,,
2024-02-06,20:38,Pollo a la Brasa,73,30.0,2190.0,Efectivo,Cajero,salón,,
2024-02-06,13:19,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2024-02-06,14:26,Arroz Chaufa,30,22.0,660.0,Efectivo,Cajero,salón,,
2024-02-06,11:26,Tallarines Verdes,29,24.0,696.0,Efectivo,Cajero,salón,,
2024-02-07,16:52,Lomo Saltado,73,25.0,1825.0,Efectivo,Cajero,salón,,
2024-02-07,13:21,Pollo a la Brasa,46,30.0,1380.0,Efectivo,Cajero,salón,,
2024-02-07,14:21,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2024-02-07,17:00,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2024-02-07,16:15,Tallarines Verdes,28,24.0,672.0,Efectivo,Cajero,salón,,
2024-02-08,13:29,Lomo Saltado,56,25.0,1400.0,Efectivo,Cajero,salón,,
2024-02-08,15:12,Pollo a la Brasa,50,30.0,1500.0,Efectivo,Cajero,salón,,
2024-02-08,12:20,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2024-02-08,20:37,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2024-02-08,15:55,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2024-02-09,21:37,Lomo Saltado,33,25.0,825.0,Efectivo,Cajero,salón,,
2024-02-09,12:59,Pollo a la Brasa,25,30.0,750.0,Efectivo,Cajero,salón,,
2024-02-09,13:47,Ceviche Clásico,22,28.0,616.0,Efectivo,Cajero,salón,,
2024-02-09,14:49,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2024-02-09,11:30,Tallarines Verdes,9,24.0,216.0,Efectivo,Cajero,salón,,
2024-02-10,21:10,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2024-02-10,19:00,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2024-02-10,18:51,Ceviche Clásico,42,28.0,1176.0,Efectivo,Cajero,salón,,
2024-02-10,13:22,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2024-02-10,12:18,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2024-02-11,20:40,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2024-02-11,19:14,Pollo a la Brasa,48,30.0,1440.0,Efectivo,Cajero,salón,,
2024-02-11,21:30,Ceviche Clásico,57,28.0,1596.0,Efectivo,Cajero,salón,,
2024-02-11,12:50,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2024-02-11,19:07,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2024-02-12,18:20,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2024-02-12,14:29,Pollo a la Brasa,85,30.0,2550.0,Efectivo,Cajero,salón,,
2024-02-12,12:02,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2024-02-12,13:05,Arroz Chaufa,31,22.0,682.0,Efectivo,Cajero,salón,,
2024-02-12,16:24,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2024-02-13,12:03,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2024-02-13,11:19,Pollo a la Brasa,62,30.0,1860.0,Efectivo,Cajero,salón,,
2024-02-13,14:56,Ceviche Clásico,42,28.0,1176.0,Efectivo,Cajero,salón,,
2024-02-13,20:56,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2024-02-13,16:18,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2024-02-14,12:37,Lomo Saltado,86,25.0,2150.0,Efectivo,Cajero,salón,,
2024-02-14,19:01,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2024-02-14,11:58,Ceviche Clásico,55,28.0,1540.0,Efectivo,Cajero,salón,,
2024-02-14,18:51,Arroz Chaufa,40,22.0,880.0,Efectivo,Cajero,salón,,
2024-02-14,12:58,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2024-02-15,11:11,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2024-02-15,14:03,Pollo a la Brasa,23,30.0,690.0,Efectivo,Cajero,salón,,
2024-02-15,14:55,Ceviche Clásico,25,28.0,700.0,Efectivo,Cajero,salón,,
2024-02-15,16:00,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2024-02-15,14:25,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2024-02-16,19:14,Lomo Saltado,40,25.0,1000.0,Efectivo,Cajero,salón,,
2024-02-16,21:22,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2024-02-16,15:52,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2024-02-16,19:45,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2024-02-16,20:29,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-02-17,11:20,Lomo Saltado,36,25.0,900.0,Efectivo,Cajero,salón,,
2024-02-17,13:37,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2024-02-17,11:11,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2024-02-17,19:17,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2024-02-17,18:05,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-02-18,12:35,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2024-02-18,15:22,Pollo a la Brasa,37,30.0,1110.0,Efectivo,Cajero,salón,,
2024-02-18,20:33,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-02-18,14:04,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2024-02-18,14:30,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2024-02-19,19:12,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2024-02-19,20:38,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2024-02-19,14:36,Ceviche Clásico,23,28.0,644.0,Efectivo,Cajero,salón,,
2024-02-19,20:46,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2024-02-19,18:06,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-02-20,13:02,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2024-02-20,21:27,Pollo a la Brasa,50,30.0,1500.0,Efectivo,Cajero,salón,,
2024-02-20,16:35,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2024-02-20,21:15,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2024-02-20,18:38,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2024-02-21,13:07,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2024-02-21,13:07,Pollo a la Brasa,41,30.0,1230.0,Efectivo,Cajero,salón,,
2024-02-21,11:35,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2024-02-21,12:28,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2024-02-21,18:14,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2024-02-22,15:37,Lomo Saltado,75,25.0,1875.0,Efectivo,Cajero,salón,,
2024-02-22,13:00,Pollo a la Brasa,51,30.0,1530.0,Efectivo,Cajero,salón,,
2024-02-22,19:09,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-02-22,11:57,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2024-02-22,19:41,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2024-02-23,18:11,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2024-02-23,16:57,Pollo a la Brasa,43,30.0,1290.0,Efectivo,Cajero,salón,,
2024-02-23,19:52,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-02-23,19:12,Arroz Chaufa,38,22.0,836.0,Efectivo,Cajero,salón,,
2024-02-23,19:25,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-02-24,19:18,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2024-02-24,18:04,Pollo a la Brasa,65,30.0,1950.0,Efectivo,Cajero,salón,,
2024-02-24,15:10,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2024-02-24,21:38,Arroz Chaufa,38,22.0,836.0,Efectivo,Cajero,salón,,
2024-02-24,15:06,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2024-02-25,16:54,Lomo Saltado,41,25.0,1025.0,Efectivo,Cajero,salón,,
2024-02-25,12:05,Pollo a la Brasa,48,30.0,1440.0,Efectivo,Cajero,salón,,
2024-02-25,11:50,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2024-02-25,12:54,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2024-02-25,21:24,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2024-02-26,17:43,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2024-02-26,21:11,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2024-02-26,16:31,Ceviche Clásico,41,28.0,1148.0,Efectivo,Cajero,salón,,
2024-02-26,12:58,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2024-02-26,17:59,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2024-02-27,18:44,Lomo Saltado,73,25.0,1825.0,Efectivo,Cajero,salón,,
2024-02-27,12:46,Pollo a la Brasa,77,30.0,2310.0,Efectivo,Cajero,salón,,
2024-02-27,12:14,Ceviche Clásico,50,28.0,1400.0,Efectivo,Cajero,salón,,
2024-02-27,20:39,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2024-02-27,14:38,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2024-02-28,13:48,Lomo Saltado,62,25.0,1550.0,Efectivo,Cajero,salón,,
2024-02-28,11:19,Pollo a la Brasa,45,30.0,1350.0,Efectivo,Cajero,salón,,
2024-02-28,17:14,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2024-02-28,18:32,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2024-02-28,18:20,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2024-02-29,18:12,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2024-02-29,15:36,Pollo a la Brasa,63,30.0,1890.0,Efectivo,Cajero,salón,,
2024-02-29,20:50,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-02-29,20:28,Arroz Chaufa,40,22.0,880.0,Efectivo,Cajero,salón,,
2024-02-29,20:40,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-03-01,21:17,Lomo Saltado,71,25.0,1775.0,Efectivo,Cajero,salón,,
2024-03-01,13:25,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2024-03-01,16:57,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-03-01,11:31,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2024-03-01,16:26,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2024-03-02,11:29,Lomo Saltado,79,25.0,1975.0,Efectivo,Cajero,salón,,
2024-03-02,15:35,Pollo a la Brasa,66,30.0,1980.0,Efectivo,Cajero,salón,,
2024-03-02,20:15,Ceviche Clásico,65,28.0,1820.0,Efectivo,Cajero,salón,,
2024-03-02,21:28,Arroz Chaufa,47,22.0,1034.0,Efectivo,Cajero,salón,,
2024-03-02,18:17,Tallarines Verdes,38,24.0,912.0,Efectivo,Cajero,salón,,
2024-03-03,21:38,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2024-03-03,17:49,Pollo a la Brasa,52,30.0,1560.0,Efectivo,Cajero,salón,,
2024-03-03,16:39,Ceviche Clásico,42,28.0,1176.0,Efectivo,Cajero,salón,,
2024-03-03,13:56,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2024-03-03,18:27,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2024-03-04,12:32,Lomo Saltado,75,25.0,1875.0,Efectivo,Cajero,salón,,
2024-03-04,15:42,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2024-03-04,18:24,Ceviche Clásico,41,28.0,1148.0,Efectivo,Cajero,salón,,
2024-03-04,13:22,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2024-03-04,14:47,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2024-03-05,19:34,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2024-03-05,13:49,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2024-03-05,15:34,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2024-03-05,16:36,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2024-03-05,21:24,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2024-03-06,16:58,Lomo Saltado,56,25.0,1400.0,Efectivo,Cajero,salón,,
2024-03-06,16:00,Pollo a la Brasa,34,30.0,1020.0,Efectivo,Cajero,salón,,
2024-03-06,12:26,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2024-03-06,20:07,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2024-03-06,12:09,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2024-03-07,16:54,Lomo Saltado,54,25.0,1350.0,Efectivo,Cajero,salón,,
2024-03-07,17:28,Pollo a la Brasa,50,30.0,1500.0,Efectivo,Cajero,salón,,
2024-03-07,16:59,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2024-03-07,16:43,Arroz Chaufa,36,22.0,792.0,Efectivo,Cajero,salón,,
2024-03-07,15:23,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2024-03-08,13:35,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2024-03-08,13:36,Pollo a la Brasa,23,30.0,690.0,Efectivo,Cajero,salón,,
2024-03-08,12:33,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2024-03-08,17:15,Arroz Chaufa,16,22.0,352.0,Efectivo,Cajero,salón,,
2024-03-08,14:03,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2024-03-09,14:56,Lomo Saltado,79,25.0,1975.0,Efectivo,Cajero,salón,,
2024-03-09,15:50,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2024-03-09,17:52,Ceviche Clásico,53,28.0,1484.0,Efectivo,Cajero,salón,,
2024-03-09,17:56,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2024-03-09,20:32,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2024-03-10,16:08,Lomo Saltado,90,25.0,2250.0,Efectivo,Cajero,salón,,
2024-03-10,18:41,Pollo a la Brasa,85,30.0,2550.0,Efectivo,Cajero,salón,,
2024-03-10,15:57,Ceviche Clásico,65,28.0,1820.0,Efectivo,Cajero,salón,,
2024-03-10,21:49,Arroz Chaufa,45,22.0,990.0,Efectivo,Cajero,salón,,
2024-03-10,17:31,Tallarines Verdes,39,24.0,936.0,Efectivo,Cajero,salón,,
2024-03-11,14:59,Lomo Saltado,79,25.0,1975.0,Efectivo,Cajero,salón,,
2024-03-11,20:55,Pollo a la Brasa,62,30.0,1860.0,Efectivo,Cajero,salón,,
2024-03-11,16:07,Ceviche Clásico,45,28.0,1260.0,Efectivo,Cajero,salón,,
2024-03-11,20:09,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2024-03-11,19:27,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2024-03-12,12:22,Lomo Saltado,58,25.0,1450.0,Efectivo,Cajero,salón,,
2024-03-12,21:06,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2024-03-12,15:53,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2024-03-12,14:33,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2024-03-12,17:29,Tallarines Verdes,9,24.0,216.0,Efectivo,Cajero,salón,,
2024-03-13,18:17,Lomo Saltado,42,25.0,1050.0,Efectivo,Cajero,salón,,
2024-03-13,13:27,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2024-03-13,12:11,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2024-03-13,11:15,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2024-03-13,11:41,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-03-14,18:24,Lomo Saltado,41,25.0,1025.0,Efectivo,Cajero,salón,,
2024-03-14,12:57,Pollo a la Brasa,32,30.0,960.0,Efectivo,Cajero,salón,,
2024-03-14,16:08,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2024-03-14,17:53,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2024-03-14,21:40,Tallarines Verdes,8,24.0,192.0,Efectivo,Cajero,salón,,
2024-03-15,19:46,Lomo Saltado,71,25.0,1775.0,Efectivo,Cajero,salón,,
2024-03-15,19:21,Pollo a la Brasa,59,30.0,1770.0,Efectivo,Cajero,salón,,
2024-03-15,18:43,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2024-03-15,17:59,Arroz Chaufa,39,22.0,858.0,Efectivo,Cajero,salón,,
2024-03-15,15:22,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2024-03-16,13:34,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2024-03-16,20:55,Pollo a la Brasa,26,30.0,780.0,Efectivo,Cajero,salón,,
2024-03-16,15:51,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2024-03-16,17:38,Arroz Chaufa,16,22.0,352.0,Efectivo,Cajero,salón,,
2024-03-16,13:34,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2024-03-17,19:49,Lomo Saltado,95,25.0,2375.0,Efectivo,Cajero,salón,,
2024-03-17,17:20,Pollo a la Brasa,76,30.0,2280.0,Efectivo,Cajero,salón,,
2024-03-17,18:08,Ceviche Clásico,70,28.0,1960.0,Efectivo,Cajero,salón,,
2024-03-17,14:12,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2024-03-17,17:32,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2024-03-18,20:10,Lomo Saltado,37,25.0,925.0,Efectivo,Cajero,salón,,
2024-03-18,14:20,Pollo a la Brasa,29,30.0,870.0,Efectivo,Cajero,salón,,
2024-03-18,19:15,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2024-03-18,15:10,Arroz Chaufa,15,22.0,330.0,Efectivo,Cajero,salón,,
2024-03-18,11:21,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2024-03-19,11:40,Lomo Saltado,61,25.0,1525.0,Efectivo,Cajero,salón,,
2024-03-19,14:18,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2024-03-19,20:58,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2024-03-19,20:01,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2024-03-19,11:07,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2024-03-20,15:39,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2024-03-20,14:23,Pollo a la Brasa,33,30.0,990.0,Efectivo,Cajero,salón,,
2024-03-20,18:12,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2024-03-20,13:52,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2024-03-20,21:38,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2024-03-21,21:57,Lomo Saltado,52,25.0,1300.0,Efectivo,Cajero,salón,,
2024-03-21,11:02,Pollo a la Brasa,54,30.0,1620.0,Efectivo,Cajero,salón,,
2024-03-21,15:28,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2024-03-21,13:42,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2024-03-21,15:32,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2024-03-22,11:53,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2024-03-22,17:21,Pollo a la Brasa,32,30.0,960.0,Efectivo,Cajero,salón,,
2024-03-22,16:21,Ceviche Clásico,23,28.0,644.0,Efectivo,Cajero,salón,,
2024-03-22,18:24,Arroz Chaufa,14,22.0,308.0,Efectivo,Cajero,salón,,
2024-03-22,14:29,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2024-03-23,17:12,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2024-03-23,12:37,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2024-03-23,15:39,Ceviche Clásico,45,28.0,1260.0,Efectivo,Cajero,salón,,
2024-03-23,16:03,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2024-03-23,11:02,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2024-03-24,19:12,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2024-03-24,21:05,Pollo a la Brasa,48,30.0,1440.0,Efectivo,Cajero,salón,,
2024-03-24,12:26,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2024-03-24,17:45,Arroz Chaufa,38,22.0,836.0,Efectivo,Cajero,salón,,
2024-03-24,20:45,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2024-03-25,19:31,Lomo Saltado,47,25.0,1175.0,Efectivo,Cajero,salón,,
2024-03-25,15:22,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2024-03-25,17:20,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2024-03-25,14:12,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2024-03-25,19:19,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2024-03-26,20:47,Lomo Saltado,55,25.0,1375.0,Efectivo,Cajero,salón,,
2024-03-26,19:20,Pollo a la Brasa,53,30.0,1590.0,Efectivo,Cajero,salón,,
2024-03-26,12:30,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2024-03-26,12:41,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2024-03-26,18:15,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2024-03-27,20:30,Lomo Saltado,70,25.0,1750.0,Efectivo,Cajero,salón,,
2024-03-27,21:38,Pollo a la Brasa,66,30.0,1980.0,Efectivo,Cajero,salón,,
2024-03-27,20:05,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2024-03-27,14:48,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2024-03-27,19:20,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2024-03-28,18:50,Lomo Saltado,88,25.0,2200.0,Efectivo,Cajero,salón,,
2024-03-28,11:14,Pollo a la Brasa,74,30.0,2220.0,Efectivo,Cajero,salón,,
2024-03-28,16:06,Ceviche Clásico,77,28.0,2156.0,Efectivo,Cajero,salón,,
2024-03-28,12:58,Arroz Chaufa,61,22.0,1342.0,Efectivo,Cajero,salón,,
2024-03-28,21:58,Tallarines Verdes,34,24.0,816.0,Efectivo,Cajero,salón,,
2024-03-29,19:26,Lomo Saltado,77,25.0,1925.0,Efectivo,Cajero,salón,,
2024-03-29,19:15,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2024-03-29,13:10,Ceviche Clásico,43,28.0,1204.0,Efectivo,Cajero,salón,,
2024-03-29,21:14,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2024-03-29,16:41,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2024-03-30,12:15,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2024-03-30,12:10,Pollo a la Brasa,36,30.0,1080.0,Efectivo,Cajero,salón,,
2024-03-30,17:50,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2024-03-30,17:50,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2024-03-30,16:44,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2024-03-31,21:11,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2024-03-31,17:35,Pollo a la Brasa,63,30.0,1890.0,Efectivo,Cajero,salón,,
2024-03-31,17:05,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2024-03-31,12:30,Arroz Chaufa,36,22.0,792.0,Efectivo,Cajero,salón,,
2024-03-31,12:28,Tallarines Verdes,34,24.0,816.0,Efectivo,Cajero,salón,,
2024-04-01,20:46,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2024-04-01,15:04,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2024-04-01,16:22,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2024-04-01,17:32,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2024-04-01,16:47,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2024-04-02,17:48,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2024-04-02,19:05,Pollo a la Brasa,48,30.0,1440.0,Efectivo,Cajero,salón,,
